latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,days_since_last_review,has_been_reviewed,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Private room,room_type_Shared room
40.73016,-74.00259,4.0,10,0.17,1,0,1036,1,False,True,False,False,False,False
40.71492,-73.94124,4.0,66,1.04,1,323,16,1,True,False,False,False,True,False
40.73746,-73.98338,45.0,2,0.08,1,167,694,1,False,True,False,False,False,False
40.75438,-73.96576,4.0,0,0.0,1,0,18085,0,False,True,False,False,True,False
40.69172,-73.96934,5.0,8,0.13,1,0,1594,1,True,False,False,False,False,True
40.69271,-73.93943,2.0,32,2.72,6,251,35,1,True,False,False,False,True,False
40.64168,-73.95026,2.0,16,4.49,1,13,2,1,True,False,False,False,True,False
40.79532,-73.96344,9.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.76253,-73.98939,2.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.84615,-73.91546,1.0,25,7.08,1,241,1,1,False,False,False,False,True,False
40.79798,-73.93972,1.0,0,0.0,1,16,18085,0,False,True,False,False,False,False
40.85783,-73.93117,3.0,10,0.54,1,0,306,1,False,True,False,False,True,False
40.69329,-73.91328,30.0,3,0.16,5,344,359,1,True,False,False,False,False,True
40.71702,-73.95732,2.0,1,0.05,1,0,655,1,True,False,False,False,True,False
40.71966,-73.95428,2.0,5,0.2,1,0,294,1,True,False,False,False,False,False
40.62827,-74.01078,5.0,1,0.77,2,89,37,1,True,False,False,False,False,True
40.74466,-73.95274,7.0,0,0.0,1,0,18085,0,False,False,True,False,False,False
40.73029,-73.98836,4.0,4,0.29,1,5,365,1,False,True,False,False,False,False
40.75845,-73.9111,5.0,4,2.35,2,95,7,1,False,False,True,False,False,False
40.75334,-73.97278,2.0,5,0.2,1,0,645,1,False,True,False,False,False,False
40.69348,-73.94499,2.0,2,1.67,1,1,15,1,True,False,False,False,True,False
40.72677,-73.98194,1.0,2,0.06,1,0,1064,1,False,True,False,False,False,False
40.64498,-73.98191,1.0,19,0.56,1,0,552,1,True,False,False,False,True,False
40.68782,-73.83348,1.0,12,5.37,7,180,2,1,False,False,True,False,True,False
40.76618,-73.98279,1.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.70134,-73.909,1.0,28,2.6,2,212,2,1,False,False,True,False,True,False
40.73492,-73.99604,2.0,2,0.26,1,11,205,1,False,True,False,False,False,False
40.68237,-73.95257,2.0,10,0.21,1,0,235,1,True,False,False,False,False,False
40.72242,-73.99463,1.0,0,0.0,8,0,18085,0,False,True,False,False,True,False
40.76685,-73.98644,30.0,20,0.43,39,320,60,1,False,True,False,False,False,False
40.68051,-73.99743,4.0,6,0.12,1,0,855,1,True,False,False,False,False,False
40.72594,-74.00136,4.0,1,0.06,1,0,467,1,False,True,False,False,True,False
40.78443,-73.98256,45.0,0,0.0,8,125,18085,0,False,True,False,False,False,False
40.71433,-73.94026,2.0,5,0.23,2,0,559,1,True,False,False,False,False,False
40.81748,-73.94484,5.0,52,2.35,4,113,9,1,False,True,False,False,False,False
40.77979,-73.95379,2.0,8,0.23,1,0,411,1,False,True,False,False,False,False
40.76525,-73.98953,5.0,55,1.09,1,34,24,1,False,True,False,False,False,False
40.67704,-73.95957,1.0,3,1.58,1,13,5,1,True,False,False,False,False,False
40.62191,-73.93428,2.0,35,1.59,2,357,3,1,True,False,False,False,False,False
40.74968,-73.98951,3.0,4,0.24,1,0,463,1,False,True,False,False,False,False
40.7294,-73.97751,2.0,2,0.06,1,0,1047,1,False,True,False,False,True,False
40.72311,-73.93819,2.0,1,0.02,2,0,1227,1,True,False,False,False,False,False
40.6297,-74.0302,1.0,2,2.0,3,344,7,1,True,False,False,False,True,False
40.76128,-73.96463,7.0,11,0.12,1,0,1345,1,False,True,False,False,False,False
40.72546,-73.94046,30.0,7,0.14,52,328,37,1,True,False,False,False,False,False
40.72297,-73.98604,2.0,1,0.02,1,0,1505,1,False,True,False,False,True,False
40.77329,-73.9163,14.0,1,0.03,1,0,1062,1,False,False,True,False,True,False
40.79226,-73.93895,3.0,73,1.85,1,32,44,1,False,True,False,False,True,False
40.76473,-73.99003,1.0,8,2.7,9,347,5,1,False,True,False,False,False,True
40.78544,-73.97869,3.0,15,0.77,1,0,56,1,False,True,False,False,False,False
40.67674,-73.99642,2.0,204,6.19,1,41,3,1,True,False,False,False,True,False
40.65433,-73.73638,1.0,3,0.47,3,46,16,1,False,False,True,False,True,False
40.69989,-73.92352,1.0,0,0.0,1,0,18085,0,True,False,False,False,True,False
40.68477,-73.96799,10.0,3,0.32,1,14,49,1,True,False,False,False,False,False
40.68754,-73.77488,1.0,16,1.78,4,137,1,1,False,False,True,False,True,False
40.72927,-74.00003,30.0,1,0.23,1,89,128,1,False,True,False,False,False,False
40.83815,-73.94385,3.0,23,3.0,1,129,7,1,False,True,False,False,True,False
40.72846,-73.95033,2.0,21,0.54,1,4,120,1,True,False,False,False,True,False
40.82325,-73.9478,1.0,7,0.18,1,0,918,1,False,True,False,False,False,False
40.71633,-73.9897,2.0,2,0.08,1,0,629,1,False,True,False,False,False,False
40.69483,-73.96403,2.0,30,1.17,1,333,33,1,True,False,False,False,True,False
40.67829,-73.9505,2.0,0,0.0,1,40,18085,0,True,False,False,False,True,False
40.66989,-73.9436,3.0,1,0.07,1,18,415,1,True,False,False,False,True,False
40.7988,-73.96096,30.0,0,0.0,32,342,18085,0,False,True,False,False,True,False
40.68538,-74.00056,3.0,103,1.13,1,189,706,1,True,False,False,False,False,False
40.65085,-74.0037,4.0,12,1.65,1,142,6,1,True,False,False,False,False,False
40.80403,-73.96479,30.0,0,0.0,1,39,18085,0,False,True,False,False,True,False
40.70857,-73.95258,6.0,3,0.98,1,25,17,1,True,False,False,False,False,False
40.68792,-73.90993,3.0,0,0.0,1,112,18085,0,True,False,False,False,False,False
40.75655,-73.96552,30.0,0,0.0,1,155,18085,0,False,True,False,False,False,False
40.69183,-73.86523,1.0,0,0.0,8,320,18085,0,False,False,True,False,True,False
40.80074,-73.91574,3.0,2,0.81,1,350,65,1,False,False,False,False,True,False
40.80063,-73.96936,4.0,2,0.19,1,197,195,1,False,True,False,False,True,False
40.74613,-74.00468,1.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.72812,-73.95619,5.0,7,0.29,1,4,188,1,True,False,False,False,False,False
40.75915,-73.99932,2.0,24,0.61,1,48,36,1,False,True,False,False,False,False
40.7177,-73.94612,2.0,2,0.03,1,157,1782,1,True,False,False,False,False,False
40.75806,-73.82005,1.0,24,2.31,9,341,22,1,False,False,True,False,True,False
40.80102,-73.96669,1.0,3,3.0,3,130,6,1,False,True,False,False,True,False
40.69414,-73.94073,3.0,1,1.0,1,65,7,1,True,False,False,False,True,False
40.77368,-73.90499,2.0,95,4.09,8,327,43,1,False,False,True,False,True,False
40.57743,-73.84519,2.0,0,0.0,1,22,18085,0,False,False,True,False,False,False
40.77719,-73.98312,2.0,0,0.0,1,225,18085,0,False,True,False,False,False,False
40.75859,-73.99195,3.0,84,6.46,3,17,16,1,False,True,False,False,True,False
40.65068,-73.91811,1.0,2,0.21,3,125,73,1,True,False,False,False,True,False
40.78331,-73.91615,2.0,5,0.48,1,90,254,1,False,False,True,False,True,False
40.7248,-73.98774,5.0,1,0.08,1,5,357,1,False,True,False,False,False,False
40.74674,-73.82298,1.0,61,5.2,4,88,1,1,False,False,True,False,True,False
40.79527,-73.96666,5.0,1,0.5,1,0,58,1,False,True,False,False,True,False
40.67665,-73.97925,2.0,163,2.13,1,163,20,1,True,False,False,False,True,False
40.68338,-73.9078,2.0,16,0.87,1,29,8,1,True,False,False,False,True,False
40.6861,-73.92859,1.0,125,9.47,6,325,8,1,True,False,False,False,True,False
40.68121,-73.93038,2.0,188,4.06,3,262,19,1,True,False,False,False,False,False
40.75699,-73.98493,3.0,141,3.29,5,226,16,1,False,True,False,False,True,False
40.72577,-74.00279,5.0,4,0.08,1,0,1172,1,False,True,False,False,False,False
40.78273,-73.95048,3.0,23,0.96,1,12,2,1,False,True,False,False,True,False
40.71332,-73.95591,4.0,1,0.53,1,47,56,1,True,False,False,False,True,False
40.76464,-73.95831,6.0,18,2.32,2,14,64,1,False,True,False,False,True,False
40.71697,-73.95919,1.0,19,0.41,1,0,1102,1,True,False,False,False,True,False
40.67417,-73.96111,30.0,11,0.31,2,0,950,1,True,False,False,False,True,False
40.7768,-73.98217,2.0,65,2.04,1,5,28,1,False,True,False,False,False,False
40.74623,-73.94051,2.0,7,2.23,1,122,31,1,False,False,True,False,False,False
40.70888,-73.95622,2.0,37,0.95,2,334,43,1,True,False,False,False,True,False
40.734,-73.86596,1.0,14,0.28,2,0,1350,1,False,False,True,False,True,False
40.85925,-73.9297,3.0,33,2.05,1,18,33,1,False,True,False,False,True,False
40.74366,-73.98607,1.0,0,0.0,10,361,18085,0,False,True,False,False,True,False
40.61693,-73.95354,1.0,0,0.0,1,57,18085,0,True,False,False,False,False,False
40.63707,-73.93148,4.0,10,2.59,4,42,35,1,True,False,False,False,True,False
40.73776,-73.98418,7.0,0,0.0,1,12,18085,0,False,True,False,False,False,False
40.74796,-73.98814,1.0,10,1.03,17,182,64,1,False,True,False,False,False,False
40.76182,-73.99003,1.0,8,0.16,1,0,1016,1,False,True,False,False,False,False
40.72997,-73.98633,1.0,11,0.27,1,0,980,1,False,True,False,False,True,False
40.71276,-73.95897,3.0,41,2.94,1,235,18,1,True,False,False,False,False,False
40.62231,-74.02885,4.0,4,0.22,3,324,337,1,True,False,False,False,False,False
40.68732,-73.99245,3.0,23,0.51,1,2,22,1,True,False,False,False,False,False
40.77639,-73.84392,1.0,0,0.0,1,0,18085,0,False,False,True,False,True,False
40.74759,-73.98889,2.0,9,1.54,13,283,23,1,False,True,False,False,False,False
40.76739,-73.9557,1.0,0,0.0,1,0,18085,0,False,True,False,False,False,True
40.73963,-73.99898,4.0,5,0.1,1,0,914,1,False,True,False,False,False,False
40.76273,-73.99192,1.0,9,5.29,1,88,16,1,False,True,False,False,False,False
40.78864,-73.97452,2.0,47,1.2,1,76,7,1,False,True,False,False,False,True
40.77005,-73.87691,1.0,448,9.63,5,166,1,1,False,False,True,False,True,False
40.59606,-73.77882,1.0,19,0.54,1,361,28,1,False,False,True,False,False,False
40.77141,-73.94985,7.0,4,0.35,1,0,73,1,False,True,False,False,False,False
40.67502,-73.96447,3.0,38,1.88,2,66,7,1,True,False,False,False,True,False
40.67092,-73.95301,1.0,0,0.0,1,0,18085,0,True,False,False,False,True,False
40.74205,-73.97828,30.0,5,0.18,91,281,37,1,False,True,False,False,False,False
40.68066,-73.9457,3.0,1,1.0,1,83,9,1,True,False,False,False,True,False
40.72879,-73.97959,1.0,1,0.02,1,0,1649,1,False,True,False,False,True,False
40.69164,-73.90577,1.0,9,0.49,1,0,379,1,True,False,False,False,True,False
40.68417,-73.91899,2.0,13,3.98,1,182,3,1,True,False,False,False,False,False
40.6773,-73.95001,10.0,2,0.05,1,0,897,1,True,False,False,False,False,False
40.8336,-73.94088,6.0,12,0.47,1,3,33,1,False,True,False,False,True,False
40.72258,-73.98148,3.0,5,0.19,2,0,111,1,False,True,False,False,True,False
40.68957,-73.97449,2.0,31,2.27,1,95,42,1,True,False,False,False,False,False
40.82138,-73.87603,3.0,53,0.82,1,249,324,1,False,False,False,False,True,False
40.6899,-73.93559,2.0,27,1.79,2,364,15,1,True,False,False,False,False,False
40.77616,-73.97994,8.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.71575,-73.94224,1.0,1,0.02,1,0,1283,1,True,False,False,False,False,False
40.71201,-73.96048,4.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.67807,-73.8486,1.0,6,0.61,4,335,187,1,False,False,True,False,True,False
40.71044,-73.953,1.0,2,0.04,1,0,1428,1,True,False,False,False,False,False
40.71527,-73.95946,7.0,10,0.43,1,83,39,1,True,False,False,False,False,False
40.75919,-73.99229,30.0,1,0.04,23,115,704,1,False,True,False,False,False,False
40.68309,-73.94219,3.0,305,3.24,1,231,11,1,True,False,False,False,False,False
40.84844,-73.93611,10.0,2,0.06,1,0,1010,1,False,True,False,False,True,False
40.72455,-73.9783,14.0,2,0.29,1,0,189,1,False,True,False,False,False,False
40.76188,-73.99806,30.0,0,0.0,18,365,18085,0,False,True,False,False,False,False
40.67061,-73.93151,2.0,112,4.91,1,5,36,1,True,False,False,False,True,False
40.75154,-73.8907,3.0,12,1.31,1,31,7,1,False,False,True,False,False,False
40.76042,-73.92073,1.0,3,0.06,1,0,1515,1,False,False,True,False,False,False
40.68991,-73.91179,2.0,26,2.5,3,80,20,1,True,False,False,False,True,False
40.68641,-73.96124,12.0,1,0.06,1,0,523,1,True,False,False,False,True,False
40.65953,-73.76923,1.0,8,1.86,7,179,18,1,False,False,True,False,True,False
40.73319,-73.87782,3.0,7,0.2,1,261,912,1,False,False,True,False,False,False
40.69627,-73.92705,1.0,1,1.0,6,7,7,1,True,False,False,False,True,False
40.76257,-73.98603,3.0,20,0.5,1,0,770,1,False,True,False,False,False,False
40.76258,-73.92141,3.0,1,0.02,2,36,1365,1,False,False,True,False,True,False
40.83252,-73.94916,9.0,31,0.61,1,129,16,1,False,True,False,False,True,False
40.8101,-73.94021,2.0,55,2.24,1,208,15,1,False,True,False,False,True,False
40.66922,-73.94682,15.0,9,0.19,1,0,348,1,True,False,False,False,False,False
40.72322,-73.98689,1.0,48,5.83,2,7,3,1,False,True,False,False,True,False
40.68623,-73.92231,1.0,9,4.35,1,147,19,1,True,False,False,False,True,False
40.76409,-73.99122,30.0,4,0.14,91,0,464,1,False,True,False,False,False,False
40.71304,-73.96252,5.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.74929,-73.99658,3.0,87,2.68,1,44,15,1,False,True,False,False,True,False
40.75214,-73.8584,4.0,22,0.86,2,95,58,1,False,False,True,False,True,False
40.68315,-73.99387,4.0,128,2.89,2,0,43,1,True,False,False,False,False,False
40.69615,-73.92995,3.0,6,2.02,3,94,20,1,True,False,False,False,True,False
40.7476,-73.99195,5.0,19,0.45,1,358,65,1,False,True,False,False,False,False
40.62306,-73.96965,18.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.60544,-74.00137,1.0,0,0.0,2,364,18085,0,True,False,False,False,True,False
40.70941,-73.93862,7.0,4,0.22,1,53,105,1,True,False,False,False,True,False
40.81144,-73.94386,3.0,0,0.0,3,244,18085,0,False,True,False,False,True,False
40.70136,-73.99372,2.0,24,1.01,1,240,106,1,True,False,False,False,False,False
40.66933,-73.9252,7.0,23,0.57,1,130,194,1,True,False,False,False,True,False
40.69301,-73.92683,1.0,0,0.0,1,0,18085,0,True,False,False,False,True,False
40.89022,-73.9039,14.0,3,0.13,1,0,3,1,False,False,False,False,False,False
40.65924,-73.99685,1.0,5,0.81,2,0,175,1,True,False,False,False,False,True
40.69258,-73.96649,3.0,11,0.16,1,318,259,1,True,False,False,False,True,False
40.76553,-73.96262,2.0,4,0.06,1,0,1490,1,False,True,False,False,False,False
40.76268,-73.98407,5.0,10,0.23,1,0,1031,1,False,True,False,False,True,False
40.81041,-73.9445,3.0,76,1.78,1,360,22,1,False,True,False,False,False,False
40.74451,-73.99939,30.0,0,0.0,232,292,18085,0,False,True,False,False,False,False
40.72451,-73.98094,2.0,33,0.33,1,0,187,1,False,True,False,False,False,False
40.68649,-73.92255,2.0,1,1.0,1,90,8,1,True,False,False,False,True,False
40.79395,-73.94153,30.0,0,0.0,103,0,18085,0,False,True,False,False,True,False
40.72372,-74.00277,45.0,11,0.13,1,281,17,1,False,True,False,False,False,False
40.63032,-73.9936,6.0,0,0.0,1,18,18085,0,True,False,False,False,False,False
40.67944,-73.95238,8.0,0,0.0,2,0,18085,0,True,False,False,False,False,False
40.76488,-73.9806,2.0,5,0.57,1,0,226,1,False,True,False,False,True,False
40.76043,-73.91465,2.0,18,0.62,1,364,71,1,False,False,True,False,True,False
40.71272,-73.94104,1.0,8,0.81,1,0,104,1,True,False,False,False,True,False
40.74481,-74.00148,4.0,17,0.33,3,6,565,1,False,True,False,False,False,False
40.79827,-73.96881,1.0,254,4.02,1,118,15,1,False,True,False,False,True,False
40.69533,-73.9132,2.0,10,0.47,1,0,430,1,True,False,False,False,False,False
40.69445,-73.91161,1.0,22,0.85,1,331,7,1,True,False,False,False,True,False
40.69482,-73.82551,1.0,123,4.85,5,0,328,1,False,False,True,False,True,False
40.67769,-73.95309,3.0,5,0.17,1,8,13,1,True,False,False,False,False,False
40.68398,-73.87039,4.0,2,0.07,6,0,749,1,True,False,False,False,True,False
40.67358,-73.94351,1.0,7,0.15,1,0,300,1,True,False,False,False,False,False
40.79901,-73.96135,30.0,0,0.0,32,317,18085,0,False,True,False,False,True,False
40.68384,-73.99065,1.0,8,0.26,1,0,479,1,True,False,False,False,True,False
40.80681,-73.95119,1.0,55,4.81,1,79,7,1,False,True,False,False,True,False
40.68691,-73.91798,4.0,5,0.28,1,0,186,1,True,False,False,False,False,False
40.72399,-73.99426,30.0,0,0.0,232,341,18085,0,False,True,False,False,False,False
40.71122,-73.96361,2.0,45,3.61,1,251,7,1,True,False,False,False,True,False
40.76262,-73.99283,30.0,3,0.08,31,210,45,1,False,True,False,False,False,False
40.81436,-73.95399,3.0,0,0.0,1,5,18085,0,False,True,False,False,True,False
40.76325,-73.98981,7.0,100,2.82,1,237,28,1,False,True,False,False,False,False
40.79229,-73.94962,2.0,142,3.05,1,0,204,1,False,True,False,False,True,False
40.71185,-73.96204,2.0,42,0.38,1,263,8,1,True,False,False,False,True,False
40.663,-73.86723,3.0,28,2.41,1,19,38,1,True,False,False,False,False,False
40.71694,-73.83442,2.0,3,0.42,1,161,62,1,False,False,True,False,True,False
40.68056,-73.95372,3.0,5,0.66,1,4,28,1,True,False,False,False,False,False
40.76526,-73.9817,30.0,0,0.0,121,352,18085,0,False,True,False,False,False,False
40.70761,-74.00513,29.0,0,0.0,96,38,18085,0,False,True,False,False,False,False
40.67722,-73.95005,3.0,66,1.75,3,309,8,1,True,False,False,False,False,False
40.75802,-73.92851,2.0,14,2.98,1,47,8,1,False,False,True,False,True,False
40.77772,-73.94822,2.0,6,0.5,1,0,294,1,False,True,False,False,False,False
40.68479,-73.94416,2.0,0,0.0,1,14,18085,0,True,False,False,False,True,False
40.78569,-73.97581,45.0,11,0.12,1,358,2092,1,False,True,False,False,False,False
40.61964,-74.02518,2.0,1,0.16,1,79,188,1,True,False,False,False,True,False
40.77111,-73.99128,2.0,5,3.19,1,4,13,1,False,True,False,False,False,False
40.68254,-73.99207,4.0,11,0.44,1,2,191,1,True,False,False,False,False,False
40.71914,-73.95709,1.0,13,0.3,1,363,982,1,True,False,False,False,False,False
40.73054,-73.98339,7.0,1,0.03,1,0,1160,1,False,True,False,False,True,False
40.76195,-73.96056,3.0,22,1.58,1,329,7,1,False,True,False,False,False,False
40.65586,-73.95953,3.0,62,0.8,1,247,16,1,True,False,False,False,True,False
40.82094,-73.95622,2.0,14,0.33,1,155,23,1,False,True,False,False,True,False
40.69766,-73.90354,1.0,42,7.12,3,121,2,1,False,False,True,False,False,False
40.66587,-73.98206,3.0,70,2.58,1,89,7,1,True,False,False,False,False,False
40.69556,-73.96611,4.0,38,1.74,3,262,6,1,True,False,False,False,False,False
40.75596,-73.92798,2.0,44,2.37,1,83,18,1,False,False,True,False,False,False
40.81511,-73.94315,3.0,64,1.05,2,211,19,1,False,True,False,False,False,False
40.6762,-73.96671,3.0,11,0.33,2,187,162,1,True,False,False,False,True,False
40.79376,-73.94679,1.0,19,0.73,4,115,17,1,False,True,False,False,True,False
40.70162,-73.91297,5.0,1,0.05,1,0,552,1,True,False,False,False,True,False
40.7578,-73.99211,1.0,95,6.42,6,280,4,1,False,True,False,False,True,False
40.79401,-73.96432,1.0,0,0.0,1,0,18085,0,False,True,False,False,True,False
40.6884,-73.87253,30.0,46,1.97,6,202,9,1,True,False,False,False,True,False
40.66034,-73.91416,2.0,6,2.2,5,191,27,1,True,False,False,False,True,False
40.69203,-73.97088,4.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.85471,-73.93016,1.0,1,0.04,1,0,714,1,False,True,False,False,True,False
40.77578,-73.97794,2.0,16,0.47,1,0,463,1,False,True,False,False,True,False
40.7115,-73.9429,23.0,12,0.44,2,189,19,1,True,False,False,False,True,False
40.70862,-73.95432,2.0,19,0.42,1,0,632,1,True,False,False,False,False,False
40.76347,-73.9631,30.0,0,0.0,87,287,18085,0,False,True,False,False,False,False
40.73216,-73.81841,1.0,0,0.0,1,241,18085,0,False,False,True,False,True,False
40.75973,-73.99574,30.0,0,0.0,232,189,18085,0,False,True,False,False,False,False
40.6692,-73.95054,3.0,0,0.0,5,226,18085,0,True,False,False,False,False,False
40.77122,-73.99356,2.0,0,0.0,1,179,18085,0,False,True,False,False,False,False
40.70355,-73.91803,3.0,1,0.11,4,0,273,1,True,False,False,False,True,False
40.64857,-73.94407,2.0,43,2.74,1,10,1,1,True,False,False,False,False,False
40.67392,-73.88892,3.0,45,1.82,8,356,23,1,True,False,False,False,False,False
40.65929,-73.99441,2.0,26,2.63,1,173,15,1,True,False,False,False,False,False
40.68033,-73.77753,1.0,45,5.31,1,76,3,1,False,False,True,False,False,False
40.64509,-73.94825,30.0,7,0.16,7,342,110,1,True,False,False,False,False,True
40.68717,-73.94557,3.0,12,0.62,1,0,27,1,True,False,False,False,False,False
40.73267,-74.00379,3.0,64,1.29,2,5,18,1,False,True,False,False,True,False
40.69747,-73.97506,30.0,0,0.0,25,310,18085,0,True,False,False,False,True,False
40.65478,-73.95264,3.0,51,3.71,1,62,18,1,True,False,False,False,True,False
40.6435,-73.96065,8.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.6874,-73.94186,4.0,5,0.28,1,0,496,1,True,False,False,False,False,False
40.64684,-73.96068,5.0,3,0.08,1,0,346,1,True,False,False,False,False,False
40.80854,-73.94305,7.0,1,0.03,1,0,912,1,False,True,False,False,False,False
40.82121,-73.87764,7.0,0,0.0,1,90,18085,0,False,False,False,False,True,False
40.76002,-73.92252,1.0,47,1.27,2,71,16,1,False,False,True,False,True,False
40.8429,-73.93858,1.0,0,0.0,1,310,18085,0,False,True,False,False,True,False
40.78674,-73.97243,30.0,4,0.06,8,346,340,1,False,True,False,False,False,False
40.71197,-73.96061,3.0,3,0.07,1,0,1038,1,True,False,False,False,False,False
40.75755,-73.92854,3.0,8,0.65,1,18,52,1,False,False,True,False,True,False
40.70464,-74.00715,2.0,108,3.92,1,225,7,1,False,True,False,False,False,False
40.79931,-73.95238,1.0,15,2.43,1,35,16,1,False,True,False,False,False,False
40.69855,-73.85279,1.0,0,0.0,1,89,18085,0,False,False,True,False,True,False
40.75864,-73.97035,30.0,7,0.51,2,188,312,1,False,True,False,False,False,False
40.73298,-73.98768,2.0,6,0.82,1,230,7,1,False,True,False,False,False,False
40.72268,-73.94163,10.0,0,0.0,1,42,18085,0,True,False,False,False,False,False
40.83309,-73.94008,1.0,0,0.0,1,63,18085,0,False,True,False,False,True,False
40.7722,-73.95272,3.0,8,0.22,1,0,868,1,False,True,False,False,False,False
40.78267,-73.97661,3.0,13,0.26,1,0,1318,1,False,True,False,False,False,False
40.79037,-73.9445,1.0,2,0.04,1,0,1317,1,False,True,False,False,False,False
40.70775,-74.01047,2.0,11,3.33,327,297,27,1,False,True,False,False,False,False
40.68374,-73.95012,1.0,1,0.03,1,0,1063,1,True,False,False,False,True,False
40.78184,-73.98382,2.0,1,0.05,1,0,615,1,False,True,False,False,False,False
40.82226,-73.95569,1.0,68,5.86,3,310,20,1,False,True,False,False,True,False
40.73324,-73.95304,7.0,1,0.68,2,23,43,1,True,False,False,False,False,False
40.76412,-73.92185,2.0,27,3.24,2,59,3,1,False,False,True,False,True,False
40.70402,-74.00964,1.0,17,1.63,1,362,13,1,False,True,False,False,True,False
40.69335,-73.93107,1.0,0,0.0,1,0,18085,0,True,False,False,False,True,False
40.71657,-73.9597,7.0,3,0.04,1,0,2055,1,True,False,False,False,False,False
40.76633,-73.9875,4.0,0,0.0,1,0,18085,0,False,True,False,False,False,False
40.67347,-73.95833,2.0,9,0.93,1,15,15,1,True,False,False,False,False,False
40.68152,-73.94153,1.0,43,2.32,1,267,1,1,True,False,False,False,False,False
40.67262,-73.97372,2.0,5,0.66,1,2,6,1,True,False,False,False,False,False
40.69584,-73.98466,4.0,0,0.0,2,102,18085,0,True,False,False,False,False,False
40.67797,-73.96783,2.0,1,0.04,1,0,708,1,True,False,False,False,True,False
40.71765,-73.93999,7.0,5,0.09,1,0,1282,1,True,False,False,False,False,False
40.73405,-73.98862,1.0,103,3.11,1,335,8,1,False,True,False,False,False,False
40.7585,-73.98221,1.0,12,7.83,7,50,1,1,False,True,False,False,True,False
40.80026,-73.96425,2.0,25,1.48,1,0,259,1,False,True,False,False,True,False
40.74071,-73.89186,1.0,251,9.3,2,31,15,1,False,False,True,False,True,False
40.68567,-73.87985,1.0,8,3.69,1,192,15,1,True,False,False,False,True,False
40.76996,-73.95875,1.0,3,0.06,1,0,1506,1,False,True,False,False,False,False
40.78263,-73.97623,2.0,6,5.0,1,7,4,1,False,True,False,False,False,False
40.6599,-73.98279,20.0,6,0.32,1,311,281,1,True,False,False,False,True,False
40.7859,-73.9779,1.0,1,0.03,1,0,919,1,False,True,False,False,True,False
40.75046,-73.85443,2.0,19,1.6,1,24,14,1,False,False,True,False,True,False
40.7219,-73.99669,5.0,5,0.12,1,0,994,1,False,True,False,False,False,False
40.74197,-74.00409,2.0,1,0.02,1,0,1344,1,False,True,False,False,False,False
40.67223,-73.93027,2.0,4,4.0,2,88,1,1,True,False,False,False,True,False
40.79005,-73.94929,4.0,4,0.22,2,0,242,1,False,True,False,False,False,False
40.68437,-73.93508,2.0,0,0.0,2,115,18085,0,True,False,False,False,True,False
40.80513,-73.95445,1.0,40,1.02,2,0,792,1,False,True,False,False,True,False
40.80528,-73.95928,20.0,0,0.0,1,33,18085,0,False,True,False,False,False,False
40.69994,-73.93224,1.0,148,4.63,2,169,14,1,True,False,False,False,True,False
40.76476,-73.99453,30.0,3,0.12,31,326,442,1,False,True,False,False,False,False
40.65068,-73.96073,1.0,83,3.28,2,37,22,1,True,False,False,False,True,False
40.74225,-73.97943,2.0,2,0.59,2,353,93,1,False,True,False,False,False,True
40.69207,-73.92312,1.0,0,0.0,1,0,18085,0,True,False,False,False,False,False
40.73276,-73.95304,3.0,39,2.83,1,43,3,1,True,False,False,False,True,False
40.74751,-73.99483,1.0,165,3.96,12,338,14,1,False,True,False,False,True,False
40.75114,-73.99831,30.0,0,0.0,1,341,18085,0,False,True,False,False,False,False
40.76021,-73.99197,30.0,0,0.0,5,0,18085,0,False,True,False,False,True,False
40.59098,-73.80081,2.0,48,1.57,1,167,22,1,False,False,True,False,False,False
40.81906,-73.92806,2.0,11,0.18,2,363,309,1,False,False,False,False,True,False
40.76504,-73.99491,30.0,4,0.12,31,339,62,1,False,True,False,False,False,False
40.6769,-73.94483,7.0,3,0.07,3,319,388,1,True,False,False,False,True,False
40.74685,-73.97598,2.0,1,0.02,1,0,1284,1,False,True,False,False,False,False
40.72775,-73.94944,3.0,1,1.0,1,256,23,1,True,False,False,False,False,False
40.69595,-73.98173,1.0,3,0.09,1,0,1022,1,True,False,False,False,False,False
40.7625,-73.9869,3.0,4,0.07,1,200,299,1,False,True,False,False,False,False
40.71485,-73.99157,1.0,2,0.07,1,0,795,1,False,True,False,False,True,False
40.71275,-73.96049,2.0,5,1.06,1,0,1,1,True,False,False,False,True,False
40.77813,-73.97574,2.0,2,0.05,2,0,1050,1,False,True,False,False,True,False
